category,uid,mx,my,sx,sy,syx,sxy,b,corners
4,150,241.5602195437035,53.02509534837857,7.692788785330814,16.188969393628565,0.0,0.0,4.0,"[234, 38, 234, 69, 253, 69, 253, 38]"
4,151,260.5602195437035,31.02509534837857,7.695930381770635,16.185827797188743,0.0,0.0,4.0,"[238, 24, 238, 41, 286, 40, 285, 23]"
4,158,109.56021954370351,234.02509534837858,7.692202186781177,16.189555992178196,0.0,0.0,4.0,"[102, 255, 119, 255, 119, 214, 102, 214]"
4,159,125.56021954370351,235.02509534837858,7.692328897966297,16.189429280993078,0.0,0.0,4.0,"[118, 257, 136, 257, 136, 216, 118, 216]"
4,162,7.560219543703513,138.02509534837858,11.980191744093075,11.901566434866304,0.0,0.0,4.0,"[3, 121, -9, 133, 14, 156, 26, 144]"
4,167,52.56021954370351,232.02509534837858,16.18956923677412,7.692188942185257,0.0,0.0,4.0,"[73, 225, 35, 225, 35, 241, 73, 241]"
4,168,49.56021954370351,215.02509534837858,16.154485322487975,7.727272856471398,0.0,0.0,4.0,"[32, 222, 68, 225, 69, 209, 33, 206]"
6,169,6.7851365525917,244.43998617967353,2.959835018742043,3.25555078981354,0.0,0.0,2.0,"[6, 250, 13, 251, 15, 243, 8, 242]"
7,123,324.6003785749,227.47023770581131,5.220678734176568,4.1093921253168695,0.0,0.0,2.0,"[323, 223, 319, 231, 328, 234, 331, 226]"
7,124,280.6003785749,227.47023770581131,5.394705200754258,3.935365658739179,0.0,0.0,2.0,"[278, 220, 275, 233, 285, 236, 288, 223]"
7,134,112.60037857489998,52.47023770581131,5.427337480683769,3.902733378809668,0.0,0.0,2.0,"[108, 57, 116, 59, 118, 49, 110, 47]"
7,140,43.60037857489997,59.47023770581131,5.2189418546015345,4.111129004891902,0.0,0.0,2.0,"[36, 57, 41, 69, 53, 64, 47, 51]"
7,141,9.600378574899972,22.470237705811304,5.479008487723922,3.8510623717695167,0.0,0.0,2.0,"[3, 28, 17, 29, 18, 18, 5, 16]"
7,142,42.60037857489997,42.47023770581131,5.488190970007407,3.841879889486031,0.0,0.0,2.0,"[38, 50, 48, 50, 49, 36, 39, 36]"
7,152,287.6003785749,28.470237705811304,3.8429342943113505,5.4871365651820865,0.0,0.0,2.0,"[284, 21, 283, 37, 292, 38, 293, 22]"
7,160,107.60037857489998,261.4702377058113,5.409384258410044,3.9206866010833945,0.0,0.0,2.0,"[100, 265, 115, 268, 117, 259, 102, 256]"
7,163,14.600378574899972,145.47023770581131,5.469863607020823,3.8602072524726143,0.0,0.0,2.0,"[10, 150, 19, 151, 20, 143, 11, 142]"
8,103,452.20033364425353,230.30418889707826,7.22567410551847,21.96001434819331,0.0,0.0,2.0,"[443, 200, 447, 257, 464, 255, 460, 199]"
8,104,393.20033364425353,230.30418889707826,7.256788369776857,21.928900083934927,0.0,0.0,2.0,"[382, 189, 388, 267, 405, 266, 399, 187]"
8,105,425.20033364425353,262.3041888970783,7.1711841001608,22.01450435355099,0.0,0.0,2.0,"[416, 251, 417, 270, 435, 269, 434, 250]"
9,99,371.0145404399008,91.78101781015681,4.704538486211167,11.548121203150634,0.0,0.0,2.0,"[367, 78, 366, 103, 377, 103, 378, 78]"
9,106,509.0145404399008,229.7810178101568,4.6945868775152375,11.558072811846566,0.0,0.0,2.0,"[503, 212, 504, 246, 517, 246, 517, 212]"
9,107,511.0145404399008,259.7810178101568,4.706115687233795,11.54654400212801,0.0,0.0,2.0,"[504, 269, 519, 269, 520, 249, 505, 248]"
9,108,511.0145404399008,191.7810178101568,4.705831041666054,11.54682864769575,0.0,0.0,2.0,"[504, 214, 517, 215, 519, 167, 506, 167]"
9,109,511.0145404399008,210.7810178101568,4.816258555549327,11.436401133812476,0.0,0.0,2.0,"[508, 190, 503, 228, 517, 230, 522, 192]"
9,114,357.0145404399008,91.78101781015681,4.711085774144895,11.54157391521691,0.0,0.0,2.0,"[353, 77, 352, 104, 363, 105, 364, 77]"
9,125,363.0145404399008,171.7810178101568,11.54709991368319,4.705559775678611,0.0,0.0,2.0,"[350, 165, 350, 176, 377, 177, 377, 166]"
9,126,337.0145404399008,170.7810178101568,11.558098101500525,4.694561587861278,0.0,0.0,2.0,"[325, 175, 351, 175, 351, 165, 325, 164]"
9,127,310.0145404399008,171.7810178101568,11.544963145608495,4.707696543753309,0.0,0.0,2.0,"[298, 176, 324, 177, 324, 166, 298, 165]"
9,131,163.0145404399008,175.7810178101568,4.718260282479074,11.53439940688273,0.0,0.0,2.0,"[155, 183, 172, 184, 173, 166, 156, 165]"
9,132,162.0145404399008,194.7810178101568,4.699731558387046,11.552928130974756,0.0,0.0,2.0,"[154, 203, 171, 204, 171, 185, 154, 184]"
9,135,114.0145404399008,51.78101781015681,4.707171298114007,11.545488391247797,0.0,0.0,2.0,"[110, 63, 118, 64, 120, 38, 111, 38]"
9,143,52.014540439900806,101.78101781015681,11.52866752600079,4.723992163361015,0.0,0.0,2.0,"[44, 106, 62, 108, 63, 96, 45, 95]"
9,144,92.0145404399008,14.781017810156808,11.543092688890882,4.709567000470921,0.0,0.0,2.0,"[78, 8, 78, 18, 107, 19, 108, 10]"
9,145,14.014540439900802,99.78101781015681,11.437327499097668,4.815332190264137,0.0,0.0,2.0,"[4, 103, 24, 106, 26, 95, 6, 93]"
9,146,35.014540439900806,101.78101781015681,11.507522002908669,4.745137686453136,0.0,0.0,2.0,"[26, 106, 45, 107, 46, 96, 27, 95]"
9,147,72.0145404399008,102.78101781015681,11.538812530630274,4.7138471587315305,0.0,0.0,2.0,"[63, 107, 82, 108, 83, 97, 63, 96]"
9,148,92.0145404399008,103.78101781015681,11.544220716269079,4.708438973092722,0.0,0.0,2.0,"[83, 97, 83, 109, 103, 108, 103, 97]"
9,153,219.0145404399008,100.78101781015681,11.538482128063091,4.714177561298713,0.0,0.0,2.0,"[196, 104, 244, 106, 244, 97, 196, 95]"
9,154,270.0145404399008,100.78101781015681,11.558258466269743,4.694401223092063,0.0,0.0,2.0,"[247, 96, 247, 105, 295, 105, 295, 96]"
9,161,152.0145404399008,180.7810178101568,4.800753485310226,11.451906204051577,0.0,0.0,2.0,"[147, 192, 156, 194, 159, 169, 150, 167]"
9,170,20.014540439900802,269.7810178101568,11.55790420282429,4.694755486537512,0.0,0.0,2.0,"[7, 273, 35, 274, 35, 264, 7, 264]"
11,92,167.16397419074934,155.621723909018,2.198311189456825,1.895835617863005,0.0,0.0,2.0,"[164, 158, 170, 158, 170, 155, 164, 155]"
11,93,451.16397419074934,107.621723909018,2.193463391617647,1.9006834157021815,0.0,0.0,2.0,"[453, 105, 449, 106, 450, 111, 454, 110]"
13,136,157.28780829766546,61.39289256890205,20.239579912942332,5.568541019993003,0.0,0.0,2.0,"[132, 49, 131, 57, 171, 61, 172, 53]"
